customer_id,age,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,join_date,default_flag,gender,education_level,employment_type,repayment_history,avg_interest_rate,inflation_rate,unemployment_rate,annual_income_was_missing,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,income_band,good_credit_flag,repayment_history_qbin,transaction_count_kmeans_bin,annual_income_standard,loan_amount_standard,age_minmax,annual_income_minmax,loan_amount_minmax,credit_score_minmax,repayment_history_minmax,transaction_count_minmax,spending_ratio_minmax,age_maxabs,annual_income_maxabs,loan_amount_maxabs,credit_score_maxabs,repayment_history_maxabs,transaction_count_maxabs,spending_ratio_maxabs,age_robust,annual_income_robust,loan_amount_robust,credit_score_robust,repayment_history_robust,transaction_count_robust,spending_ratio_robust,spending_ratio_log,spending_ratio_sqrt,spending_ratio_reciprocal,loan_amount_boxcox,annual_income_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_constructed
CUST00128,39.0,732957.41,130505.93,551.0,44,18.67,2015-08-16,0,Male,Graduate,Salaried,2,8.75,5.2,6.1,0,2015,8,16,Sunday,2.0,1,False,True,False,False,False,False,False,False,True,High,0,High_Missed,1,0.3168376870936827,0.05556035655898537,0.38181818181818183,0.1521303735539523,0.17129037283836024,0.24305713779397986,0.3333333333333333,0.4186046511627908,0.13697674418604655,0.5342465753424658,0.18082778190420465,0.20142139580463966,0.648235294117647,0.3333333333333333,0.6376811594202898,0.14361538461538462,0.04172998986828753,0.9167832120906637,0.39240172661355255,-0.8962264150943396,0.5,-0.1111111111111111,-0.2603951081843838,2.979094632400968,4.32087954009366,0.05083884087442806,0.44277620567527476,0.8597411052880365,0.1781,7.33,0.1867
CUST00129,19.0,214116.03,647924.8616000001,630.0,51,11.32,2020-10-21,1,Male,Graduate,Self-Employed,1,9.1,5.6,7.2,0,2020,10,21,Wednesday,2.0,1,True,False,False,False,False,False,False,True,False,Low,0,Med_Missed,2,-0.6903909891769119,5.357530151129569,0.018181818181818188,0.01964288006850446,1.0,0.44305207463102203,0.16666666666666666,0.5813953488372092,0.08,0.2602739726027397,0.05282452465421441,1.0,0.7411764705882353,0.16666666666666666,0.7391304347826086,0.08707692307692308,-1.3868414387031411,-0.6839559446187806,6.825908896715029,-0.1509433962264151,0.0,0.6666666666666666,-0.5369708372530575,2.511223958105374,3.3645207682521443,0.08116883116883117,2.665149200562096,-1.5336854216104987,3.026,8.5,0.1132
CUST00130,37.0,496129.08,87015.83,619.0,57,25.03,2024-05-06,1,Male,Post-Graduate,Salaried,3,8.55,5.0,5.9,0,2024,5,6,Monday,3.0,1,False,False,False,True,False,False,False,True,False,Mid-High,0,High_Missed,3,-0.14291801961050415,-0.39008084920406644,0.34545454545454546,0.09165564459527811,0.10163566491189359,0.41520467836257313,0.5,0.7209302325581395,0.18627906976744185,0.5068493150684932,0.12239991007741323,0.13429926085120608,0.7282352941176471,0.5,0.8260869565217391,0.19253846153846155,-0.10112715298885533,0.1861160065391211,-0.14834746730022919,-0.25471698113207547,1.0,1.3333333333333333,-0.02107243650047032,3.259249719006474,5.002999100539595,0.038417210910487894,-0.20560812021441524,0.21300359099175767,0.1754,9.5,0.2503
CUST00131,41.0,457250.77,89375.91,594.0,51,31.38,2023-06-07,1,Male,Secondary,Self-Employed,0,9.1,5.6,7.2,0,2023,6,7,Wednesday,1.0,1,True,False,False,False,False,False,False,True,False,Mid-High,0,Low_Missed,2,-0.2183926255814809,-0.36589720978044443,0.4181818181818181,0.08172796719443119,0.10541562134066924,0.3519151413888255,0.0,0.5813953488372092,0.23550387596899225,0.5616438356164384,0.11280824968136914,0.13794178198270265,0.6988235294117647,0.0,0.7391304347826086,0.24138461538461536,0.1845871327254304,0.06616791534468255,-0.11900259668434099,-0.49056603773584906,-0.5,0.6666666666666666,0.2178739416745061,3.477540948249489,5.601785429664367,0.03088326127239037,-0.16162125074535072,0.06578314202936848,0.1955,8.5,0.3138
CUST00132,49.0,1042560.39,44388.23,670.0,38,35.88,2024-04-26,0,Female,Post-Graduate,Unemployed,0,8.4,4.8,5.4,0,2024,4,26,Friday,3.0,0,False,False,True,False,True,False,False,False,False,High,0,Low_Missed,0,0.9178710890841549,-0.8268840541354202,0.5636363636363636,0.23118829833979965,0.03336235609893963,0.5443153337890179,0.0,0.2790697674418605,0.2703875968992248,0.6712328767123288,0.25720987366084824,0.06850829877153768,0.788235294117647,0.0,0.5507246376811594,0.276,0.7560157041540018,1.8719761327477071,-0.6783724692772107,0.22641509433962265,-0.5,-0.7777777777777778,0.3872060206961432,3.607669398688393,5.989991652748775,0.027114967462039043,-1.3697220960625482,1.3699064196566793,0.0426,6.33,0.3588
CUST00133,34.0,394325.47,87315.83,685.0,59,34.87,2019-07-10,0,Male,Primary,Salaried,0,8.4,4.8,5.4,0,2019,7,10,Wednesday,0.0,1,False,False,True,False,True,False,False,False,False,Mid-Low,0,Low_Missed,3,-0.34054974154422485,-0.38700676195825845,0.2909090909090909,0.06565982846228177,0.10211615156007191,0.5822890559732665,0.0,0.7674418604651163,0.26255813953488366,0.4657534246575342,0.09728396099908859,0.1347622775029505,0.8058823529411765,0.0,0.855072463768116,0.2682307692307692,-0.31541286727456963,-0.1279704004112598,-0.14461731358308128,0.36792452830188677,-0.5,1.5555555555555556,0.3492003762935089,3.579901291544191,5.90508255657785,0.027878449958182328,-0.1999415005452215,-0.21272112457483758,0.2214,9.83,0.3487
CUST00134,47.0,406037.05,46307.3,685.0,48,41.46,2017-08-17,0,Male,Graduate,Self-Employed,1,8.75,5.2,6.1,0,2017,8,17,Thursday,2.0,1,False,True,False,False,True,False,False,False,False,Mid-Low,0,Med_Missed,2,-0.3178140082832479,-0.807219425432711,0.5272727272727272,0.06865041082283732,0.036435981138671525,0.5822890559732665,0.16666666666666666,0.5116279069767442,0.3136434108527132,0.6438356164383562,0.10017332265243985,0.07147016999108156,0.8058823529411765,0.16666666666666666,0.6956521739130435,0.3189230769230769,0.613158561296859,-0.09183761413863206,-0.6545110489639873,0.36792452830188677,0.0,0.3333333333333333,0.5971777986829728,3.74856245627511,6.438944012802099,0.023551577955723033,-1.293146722328341,-0.15647181676655378,0.114,8.0,0.4146
CUST00135,40.0,678391.53,32574.27,572.0,31,91.2,2022-08-02,1,Male,Primary,Unemployed,2,8.4,4.8,5.4,0,2022,8,2,Tuesday,0.0,1,False,False,True,False,False,False,False,True,False,High,0,High_Missed,0,0.21090874387419603,-0.9479411999970409,0.4,0.13819683442292208,0.014440855958563766,0.2962203488519277,0.3333333333333333,0.11627906976744184,0.6992248062015504,0.547945205479452,0.1673658441252401,0.050274764761395904,0.6729411764705883,0.3333333333333333,0.4492753623188406,0.7015384615384616,0.11315856129685896,0.7484355357038868,-0.8252654253046666,-0.6981132075471698,0.5,-1.5555555555555556,2.468861712135466,4.523960130562548,9.549869109050658,0.010845986984815618,-1.9440150970990469,0.7387128368416797,0.048,5.17,0.912
CUST00136,24.0,227937.25,51477.1,518.0,52,29.44,2015-06-08,1,Male,Secondary,Salaried,0,8.55,5.0,5.9,0,2015,6,8,Monday,1.0,1,False,False,False,True,True,False,False,False,False,Low,0,Low_Missed,2,-0.6635598040369668,-0.7542447046214498,0.10909090909090907,0.023172164480458918,0.04471604738451246,0.15951494898863317,0.0,0.6046511627906976,0.22046511627906978,0.3287671232876712,0.05623435518694623,0.07944918161170927,0.6094117647058823,0.0,0.7536231884057971,0.22646153846153846,-1.029698581560284,-0.641314457450784,-0.5902305533409496,-1.2075471698113207,-0.5,0.7777777777777778,0.14487300094073385,3.415757532993485,5.4258639865002145,0.0328515111695138,-1.1036976686532716,-1.3845126383916126,0.2258,8.67,0.2944
CUST00137,22.0,396154.04,244070.15,671.0,41,56.53,2025-04-17,0,Female,Primary,Salaried,1,8.55,5.0,5.9,0,2025,4,17,Thursday,0.0,0,False,False,False,True,False,True,False,False,False,Mid-Low,0,Med_Missed,1,-0.3369999318883949,1.219248090832774,0.0727272727272727,0.06612675855941991,0.35317734424097835,0.5468469152679678,0.16666666666666666,0.34883720930232565,0.43046511627906975,0.3013698630136986,0.09773508715273042,0.3766951454791961,0.7894117647058824,0.16666666666666666,0.5942028985507246,0.4348461538461539,-1.1725557244174267,-0.12232886195150124,1.8044417178402314,0.2358490566037736,0.0,-0.4444444444444444,1.164252116650988,4.052306550875202,7.518643494673757,0.01738223535546671,1.372627180692656,-0.2037896967949708,0.6161,6.83,0.5653
CUST00138,50.0,352264.47,83923.7,610.0,47,36.83,2023-03-16,0,Male,Secondary,Unemployed,1,8.75,5.2,6.1,0,2023,3,16,Thursday,1.0,1,False,True,False,False,False,False,False,True,False,Mid-Low,0,Med_Missed,1,-0.4222029152995978,-0.42176577385533437,0.5818181818181818,0.05491944290650473,0.09668324098045482,0.3924204450520239,0.16666666666666666,0.4883720930232558,0.2777519379844961,0.684931506849315,0.08690709976417352,0.12952690192001112,0.7176470588235294,0.16666666666666666,0.6811594202898551,0.2833076923076923,0.8274442755825733,-0.25773778648666484,-0.18679453467824453,-0.33962264150943394,0.0,0.2222222222222222,0.4229539040451552,3.6331024386449378,6.068772528279504,0.026434047052603753,-0.2653505084871701,-0.4351797110686214,0.2382,7.83,0.3683
CUST00139,51.0,412728.01,112637.1,797.0,50,97.65,2020-10-16,0,Female,Secondary,Unemployed,1,9.1,5.6,7.2,0,2020,10,16,Friday,1.0,0,True,False,False,False,False,False,False,True,False,Mid-Low,1,Med_Missed,2,-0.3048248230648686,-0.12754078477605385,0.6,0.07035896483102264,0.1426712587264662,0.8658261816156552,0.16666666666666666,0.558139534883721,0.7492248062015504,0.6986301369863014,0.10182404810947528,0.17384284301400543,0.9376470588235294,0.16666666666666666,0.7246376811594203,0.7511538461538462,0.8988728470111447,-0.0711945388542809,0.17022345112827209,1.4245283018867925,0.0,0.5555555555555556,2.711571025399812,4.591578232468624,9.881801455200362,0.01013684744044602,0.21160290641016843,-0.12531902680096715,0.2729,8.33,0.9765
CUST00140,42.0,676172.31,72540.64,801.0,49,26.36,2017-04-19,0,Male,Secondary,Salaried,0,8.4,4.8,5.4,0,2017,4,19,Wednesday,1.0,1,False,False,True,False,False,False,True,False,False,High,1,Low_Missed,2,0.2066005639388308,-0.538407505736226,0.4363636363636363,0.13763015083401334,0.0784518798290791,0.8759525075314549,0.0,0.5348837209302326,0.1965891472868217,0.5753424657534246,0.16681834078509727,0.11195841416065827,0.9423529411764706,0.0,0.7101449275362319,0.20276923076923076,0.2560157041540018,0.7415887565372893,-0.32832974658330366,1.4622641509433962,-0.5,0.4444444444444444,0.028974600188146744,3.3090820927543496,5.134199061197374,0.03654970760233918,-0.5092083410812347,0.7335113033344391,0.1073,8.17,0.2636
CUST00141,54.0,583663.99,33714.03,809.0,43,24.21,2017-11-16,1,Male,Graduate,Salaried,1,8.55,5.0,5.9,0,2017,11,16,Thursday,2.0,1,False,False,False,True,False,True,False,False,False,Mid-High,1,Med_Missed,1,0.027013822616046113,-0.9362621277327671,0.6545454545454545,0.1140079111364978,0.016266320832322843,0.896205159363054,0.16666666666666666,0.39534883720930236,0.17992248062015503,0.7397260273972602,0.14399563091811554,0.052033857624703306,0.951764705882353,0.16666666666666666,0.6231884057971014,0.18623076923076923,1.1131585612968589,0.45618035263279055,-0.8110938253024784,1.5377358490566038,0.0,-0.2222222222222222,-0.05192850423330195,3.2272407411998283,4.920365840057018,0.03966679888932963,-1.8789170305725087,0.4934653756151202,0.0578,7.17,0.2421
CUST00142,50.0,304266.38,173107.47,575.0,46,54.12,2026-06-13,1,Male,Secondary,Self-Employed,0,8.75,5.2,6.1,0,2026,6,13,Saturday,1.0,1,False,True,False,False,False,False,False,False,True,Low,0,Low_Missed,1,-0.515381783674007,0.4920965257782534,0.5818181818181818,0.04266300600436533,0.23952194337780913,0.30381509328877754,0.0,0.4651162790697674,0.4117829457364341,0.684931506849315,0.07506550019519123,0.2671721371711599,0.6764705882352942,0.0,0.6666666666666666,0.41630769230769227,0.8274442755825733,-0.40582239398320635,0.9221027025709713,-0.6698113207547169,-0.5,0.1111111111111111,1.073565380997178,4.009512626705403,7.356629663099808,0.018142235123367198,0.8727710052066632,-0.7380162129945832,0.5689,7.67,0.5412
CUST00143,46.0,473709.53,26814.05,696.0,38,54.17,2015-03-03,0,Female,Graduate,Salaried,1,8.55,5.0,5.9,0,2015,3,3,Tuesday,2.0,0,False,False,False,True,False,True,False,False,False,Mid-High,0,Med_Missed,0,-0.18644117435402596,-1.0069659294472018,0.509090909090909,0.08593075429340652,0.005215159956664675,0.6101364522417154,0.16666666666666666,0.2790697674418605,0.4121705426356589,0.6301369863013698,0.1168687872011326,0.041384505502358386,0.8188235294117647,0.16666666666666666,0.5507246376811594,0.4166923076923077,0.5417299898682876,0.1169467903890808,-0.8968871121199659,0.4716981132075472,0.0,-0.7777777777777778,1.075446848541863,4.01041932728434,7.360027173862879,0.0181257930034439,-2.3185039534046963,0.13011582418343895,0.0566,6.33,0.5417
CUST00144,28.0,932123.7,70765.32,720.0,49,19.93,2015-02-08,0,Male,Post-Graduate,Salaried,0,8.55,5.0,5.9,0,2015,2,8,Sunday,3.0,1,False,False,False,True,False,True,False,False,False,High,1,Low_Missed,2,0.7034799372442495,-0.5565991343003189,0.18181818181818177,0.20298800281416246,0.07560848797493265,0.6708944077365129,0.0,0.5348837209302326,0.14674418604651163,0.3835616438356164,0.22996405907314624,0.10921840508674192,0.8470588235294118,0.0,0.7101449275362319,0.1533076923076923,-0.7439842958459982,1.5312547854635286,-0.350403801573727,0.6981132075471698,-0.5,0.4444444444444444,-0.21298212605832553,3.0411835364579085,4.464302857109943,0.047778308647873864,-0.5511738422170798,1.2148064866137576,0.0759,8.17,0.1993
CUST00145,57.0,291943.96,95533.39,711.0,52,35.88,2018-12-29,0,Male,Graduate,Salaried,0,8.75,5.2,6.1,0,2018,12,29,Saturday,2.0,1,False,True,False,False,True,False,False,False,False,Low,1,Low_Missed,2,-0.5393033428700956,-0.30280177399938446,0.7090909090909091,0.03951644406384518,0.11527757776208607,0.6481101744259639,0.0,0.6046511627906976,0.2703875968992248,0.7808219178082192,0.07202543832271216,0.14744516789198014,0.8364705882352941,0.0,0.7536231884057971,0.276,1.3274442755825733,-0.4438397552804482,-0.04244144031679456,0.6132075471698113,-0.5,0.7777777777777778,0.3872060206961432,3.607669398688393,5.989991652748775,0.027114967462039043,-0.05284589527095973,-0.8264443069840385,0.3272,8.67,0.3588
CUST00146,44.0,475719.37,113356.59,622.0,48,41.76,2017-08-22,1,Male,Secondary,Salaried,0,8.75,5.2,6.1,0,2017,8,22,Tuesday,1.0,1,False,True,False,False,True,False,False,False,False,Mid-High,0,Low_Missed,2,-0.18253946458154086,-0.12016820133443257,0.47272727272727266,0.08644397215568803,0.1438236098547922,0.42279942279942273,0.0,0.5116279069767442,0.31596899224806196,0.6027397260273972,0.11736463444167326,0.17495329584988406,0.731764705882353,0.0,0.6956521739130435,0.3212307692307692,0.39887284701114467,0.12314758645265009,0.17916947878810782,-0.22641509433962265,-0.5,0.3333333333333333,0.6084666039510819,3.7556030861568446,6.4621977685614045,0.023386342376052388,0.22170132014877292,0.1377628728531012,0.2383,8.0,0.4176
CUST00147,34.0,588245.1,63838.92,752.0,56,40.12,2022-10-11,0,Male,Secondary,Salaried,1,8.55,5.0,5.9,1,2022,10,11,Tuesday,1.0,1,False,False,False,True,False,False,False,True,False,Mid-High,1,Med_Missed,3,0.035907148281685904,-0.6275736606315347,0.2909090909090909,0.11517770946923897,0.06451501224179157,0.7519050150629096,0.16666666666666666,0.6976744186046513,0.30325581395348833,0.4657534246575342,0.1451258356867107,0.0985282766312667,0.8847058823529412,0.16666666666666666,0.8115942028985508,0.30861538461538457,-0.31541286727456963,0.4703140791258339,-0.4365255905952382,1.0,0.0,1.2222222222222223,0.5467544684854186,3.7164946211469094,6.334035048845246,0.024319066147859923,-0.7272480526729154,0.5065469827186282,0.1085,9.33,0.4012
CUST00148,31.0,428693.5,32768.5,650.0,43,33.31,2015-06-26,1,Male,Post-Graduate,Self-Employed,2,8.75,5.2,6.1,0,2015,6,26,Friday,3.0,1,False,True,False,False,False,False,True,False,False,Mid-Low,0,High_Missed,1,-0.2738309586997877,-0.94595093344453,0.23636363636363633,0.07443579415478818,0.014751939030816015,0.49368370421001995,0.3333333333333333,0.39534883720930236,0.25046511627906975,0.4246575342465753,0.10576289108223923,0.05057453717562363,0.7647058823529411,0.3333333333333333,0.6231884057971014,0.25623076923076926,-0.5296985815602839,-0.021937509665411935,-0.8228503994497279,0.03773584905660377,0.5,-0.2222222222222222,0.2904985888993416,3.5354368568703585,5.771481612203231,0.029146021568055958,-1.9327389902664862,-0.05368840618130469,0.0764,7.17,0.3331
CUST00149,41.0,195765.19,61043.62,691.4,49,4.54,2024-01-11,1,Male,Primary,Self-Employed,1,8.4,4.8,5.4,0,2024,1,11,Thursday,0.0,1,False,False,True,False,False,False,False,True,False,Low,0,Med_Missed,2,-0.7260155422564167,-0.6562169808922252,0.4181818181818181,0.014956945428995762,0.06003799781628204,0.5984911774385457,0.16666666666666666,0.5348837209302326,0.027441860465116277,0.5616438356164384,0.04829719244090211,0.0942140418091961,0.8134117647058823,0.16666666666666666,0.7101449275362319,0.034923076923076925,0.1845871327254304,-0.7405723003660997,-0.47128191954705,0.4283018867924526,0.0,0.4444444444444444,-0.7920978363123238,1.7119945007591924,2.130727575266252,0.18050541516245489,-0.8046027983302138,-1.7533582070215643,0.3118,8.17,0.0454
CUST00150,20.0,895718.46,62990.88,527.0,48,40.53,2023-12-30,1,Male,Secondary,Salaried,0,8.55,5.0,5.9,0,2023,12,30,Saturday,1.0,1,False,False,False,True,False,True,False,False,False,High,0,Low_Missed,2,0.6328063111458199,-0.6362634904579848,0.036363636363636376,0.193691830258812,0.06315677258472109,0.18229918229918218,0.0,0.5116279069767442,0.30643410852713177,0.273972602739726,0.2209825293020096,0.09721942116011557,0.62,0.0,0.6956521739130435,0.3117692307692308,-1.3154128672745695,1.4189366562167731,-0.44706998912287194,-1.1226415094339623,-0.5,0.3333333333333333,0.5621825023518345,3.726416057642662,6.366317616958802,0.024078979051288224,-0.7502998710590886,1.158081595821132,0.0703,8.0,0.4053
CUST00151,46.0,300386.14,62077.81,702.0,44,41.86,2017-08-21,1,Female,Post-Graduate,Salaried,0,9.1,5.6,7.2,0,2017,8,21,Monday,3.0,0,True,False,False,False,True,False,False,False,False,Low,1,Low_Missed,1,-0.5229145078349292,-0.6456196799297513,0.509090909090909,0.041672176645839665,0.06169437943854715,0.6253259411154146,0.0,0.4186046511627908,0.3167441860465116,0.6301369863013698,0.07410820692973946,0.09581019911275464,0.8258823529411765,0.0,0.6376811594202898,0.322,0.5417299898682876,-0.4177937832070771,-0.4584229606379261,0.5283018867924528,-0.5,-0.1111111111111111,0.6122295390404516,3.7579389900454307,6.469930447848725,0.02333177788147457,-0.7755197453759214,-0.7653272563751766,0.2067,7.33,0.4186
CUST00152,28.0,738987.28,176669.34,629.0,50,34.29,2021-08-26,1,Female,Post-Graduate,Salaried,1,8.4,4.8,5.4,0,2021,8,26,Thursday,3.0,0,False,False,True,False,False,False,True,False,False,High,0,Med_Missed,2,0.3285434958674235,0.5285948562390075,0.18181818181818177,0.15367011651420562,0.24522671330296553,0.4405204931520721,0.16666666666666666,0.558139534883721,0.2580620155038759,0.3835616438356164,0.18231540997425952,0.27266948757565623,0.74,0.16666666666666666,0.7246376811594203,0.26376923076923076,-0.7439842958459982,0.9353866801079362,0.9663904446392967,-0.16037735849056603,0.0,0.5555555555555556,0.32737535277516466,3.5635996376871786,5.85576638878294,0.028336639274582034,0.9031009790040785,0.8723605313297182,0.2391,8.33,0.3429
CUST00153,42.0,324263.49,47659.55,687.0,46,18.21,2022-09-20,0,Male,Secondary,Salaried,2,8.4,4.8,5.4,0,2022,9,20,Tuesday,1.0,1,False,False,True,False,False,True,False,False,False,Mid-Low,0,High_Missed,1,-0.47656132059810996,-0.7933629771722313,0.4363636363636363,0.047769319962694526,0.03860177470533531,0.5873522189311662,0.3333333333333333,0.4651162790697674,0.13341085271317832,0.5753424657534246,0.07999898336414424,0.07355721754881955,0.808235294117647,0.3333333333333333,0.6666666666666666,0.14007692307692307,0.2560157041540018,-0.3441269351552579,-0.637697381083943,0.3867924528301887,0.5,0.1111111111111111,-0.2777046095954845,2.955430976780465,4.267317658670374,0.052056220718375845,-1.2413378054078623,-0.6044355831185549,0.147,7.67,0.1821
CUST00154,32.0,323594.89,118253.7,669.0,46,66.27,2024-10-01,1,Male,Graduate,Salaried,1,8.75,5.2,6.1,0,2024,10,1,Tuesday,2.0,1,False,True,False,False,False,False,False,True,False,Mid-Low,0,Med_Missed,1,-0.47785927623332647,-0.0699877233600361,0.2545454545454545,0.0475985912167638,0.1516669297536607,0.5417837523100679,0.16666666666666666,0.4651162790697674,0.5059689922480619,0.4383561643835616,0.07983403318650548,0.1825114407679645,0.7870588235294118,0.16666666666666666,0.6666666666666666,0.5097692307692308,-0.4582700101317125,-0.3461897124151902,0.24005938902071525,0.2169811320754717,0.0,0.1111111111111111,1.5307619943555972,4.208714372037514,8.140638795573723,0.014865467518953472,0.28854291449171204,-0.6087188412487949,0.3654,7.67,0.6627
CUST00155,35.0,353097.46,108551.31,651.6,42,11.13,2023-06-03,1,Male,Graduate,Salaried,2,8.55,5.0,5.9,1,2023,6,3,Saturday,2.0,1,False,False,False,True,False,False,True,False,False,Mid-Low,0,High_Missed,1,-0.42058582875371225,-0.16940770120288717,0.3090909090909091,0.05513214906575219,0.13612736691893113,0.4977342345763398,0.3333333333333333,0.37209302325581395,0.07852713178294574,0.4794520547945205,0.08711260656715188,0.1675368803289026,0.7665882352941177,0.3333333333333333,0.6086956521739131,0.08561538461538462,-0.24398429584599818,-0.2551678301155144,0.11942136860831938,0.0528301886792455,0.5,-0.3333333333333333,-0.5441204139228599,2.495681722955959,3.3361654635224554,0.08244023083264633,0.15282105490894865,-0.4304274519600107,0.3074,7.0,0.1113
CUST00156,30.0,727189.44,175654.28,646.0,54,54.84,2026-01-24,1,Female,Graduate,Salaried,2,8.4,4.8,5.4,0,2026,1,24,Saturday,2.0,0,False,False,True,False,False,True,False,False,False,High,0,High_Missed,2,0.30564030575168455,0.5181935795732412,0.21818181818181814,0.15065750743868744,0.2436009707126326,0.4835573782942204,0.3333333333333333,0.6511627906976745,0.4173643410852713,0.410958904109589,0.17940476713286888,0.2711028553005906,0.76,0.3333333333333333,0.782608695652174,0.42184615384615387,-0.6011271529888553,0.8989877628654582,0.9537693451988696,0.0,0.5,1.0,1.10065851364064,4.022490458454117,7.405403432629448,0.01790830945558739,0.8945293450143434,0.8475366361559151,0.2416,9.0,0.5484
CUST00157,36.0,491065.57,91137.16,713.0,47,11.0,2016-05-01,1,Male,Primary,Salaried,0,8.75,5.2,6.1,0,2016,5,1,Sunday,0.0,1,False,True,False,False,False,False,False,False,True,Mid-High,1,Low_Missed,1,-0.15274783016760143,-0.3478497559081798,0.32727272727272727,0.09036266417004968,0.10823647837101612,0.6531733373838635,0.0,0.4883720930232558,0.07751937984496124,0.4931506849315068,0.12115069249743167,0.14066007557565222,0.8388235294117647,0.0,0.6811594202898551,0.08461538461538462,-0.17255572441742675,0.1704939705184208,-0.09710348590325177,0.6320754716981132,-0.5,0.2222222222222222,-0.5490122295390405,2.4849066497880004,3.3166247903554,0.08333333333333333,-0.1296525099234966,0.19473541835587801,0.1856,7.83,0.11
CUST00158,59.0,647306.56,158685.35,615.0,43,50.29,2022-01-05,1,Female,Secondary,Salaried,1,8.4,4.8,5.4,0,2022,1,5,Wednesday,1.0,0,False,False,True,False,False,False,True,False,False,Mid-High,0,Med_Missed,1,0.15056337746373138,0.3443136752798774,0.7454545454545455,0.13025920662544313,0.21642315638305737,0.40507835244677337,0.16666666666666666,0.39534883720930236,0.3820930232558139,0.8082191780821918,0.15969687714439093,0.2449131981263057,0.7235294117647059,0.16666666666666666,0.6231884057971014,0.38684615384615384,1.470301418439716,0.6525316032454959,0.7427802874804603,-0.29245283018867924,0.0,-0.2222222222222222,0.9294449670743181,3.937495801401177,7.091544260596559,0.019496977968414896,0.7422229419359073,0.6636608537029862,0.2451,7.17,0.5029
CUST00159,53.0,382974.47,89024.59,534.0,36,11.46,2023-11-19,0,Female,Graduate,Self-Employed,5,8.55,5.0,5.9,0,2023,11,19,Sunday,2.0,0,False,False,False,True,True,False,False,False,False,Mid-Low,0,High_Missed,0,-0.36258547952708875,-0.3694971708844354,0.6363636363636364,0.0627613211409241,0.10485293944320921,0.20002025265183154,0.8333333333333333,0.2325581395348837,0.08108527131782946,0.726027397260274,0.09448355796831137,0.13739955861573314,0.6282352941176471,0.8333333333333334,0.5217391304347826,0.08815384615384617,1.0417299898682875,-0.16299071850502653,-0.12337085536403576,-1.0566037735849056,2.0,-1.0,-0.5317027281279398,2.522523513359307,3.3852621759621515,0.08025682182985554,-0.16808435356007198,-0.26945551275386276,0.2325,6.0,0.1146
CUST00160,42.0,440566.28,128108.84,696.0,34,48.29,2017-08-30,0,Female,Secondary,Self-Employed,1,8.75,5.2,6.1,0,2017,8,30,Wednesday,1.0,0,False,True,False,False,False,True,False,False,False,Mid-High,0,Med_Missed,0,-0.250782287286856,0.030997477238805547,0.4363636363636363,0.07746753935387804,0.16745114037342101,0.6101364522417154,0.16666666666666666,0.18604651162790697,0.3665891472868217,0.5753424657534246,0.10869202235664248,0.19772175385220622,0.8188235294117647,0.16666666666666666,0.4927536231884058,0.37146153846153845,0.2560157041540018,0.014692613870603638,0.36259667936742557,0.4716981132075472,0.0,-1.2222222222222223,0.8541862652869239,3.8977212207172864,6.949100661236676,0.02028809089064719,0.413940901829563,-0.0027368475426194695,0.2908,5.67,0.4829
CUST00161,38.0,317803.26,40064.08,585.0,61,76.29,2017-07-05,1,Male,Graduate,Unemployed,1,8.55,5.0,5.9,0,2017,7,5,Wednesday,2.0,1,False,False,False,True,True,False,False,False,False,Low,0,Med_Missed,3,-0.4891025888202082,-0.8711934353486228,0.36363636363636365,0.0461196834590689,0.02643670163320533,0.3291309080782765,0.16666666666666666,0.8139534883720931,0.5836434108527132,0.5205479452054794,0.07840518126111208,0.06183445392273553,0.6882352941176471,0.16666666666666666,0.8840579710144928,0.5868461538461539,-0.0296985815602839,-0.36405815791615065,-0.7321382832638946,-0.5754716981132075,0.0,1.7777777777777777,1.9078080903104426,4.34756458111878,8.734414691323055,0.012938284383490747,-1.5571036731722345,-0.6463338224054592,0.1261,10.17,0.7629
CUST00162,47.0,695253.96,23557.8763,544.0,47,76.49,2016-01-24,1,Female,Secondary,Self-Employed,1,9.1,5.6,7.2,0,2016,1,24,Sunday,1.0,0,True,False,False,False,False,False,False,True,False,High,0,Med_Missed,1,0.24364384115499793,-1.0403318029182202,0.5272727272727272,0.1425026997044727,0.0,0.2253360674413305,0.16666666666666666,0.4883720930232558,0.5851937984496124,0.6438356164383562,0.17152597099320493,0.036358963355450906,0.64,0.16666666666666666,0.6811594202898551,0.5883846153846154,0.613158561296859,0.8004598210033206,-0.9373738735557469,-0.9622641509433962,0.0,0.2222222222222222,1.9153339604891815,4.350148895775859,8.74585616163449,0.012904890953671443,-2.573538266726492,0.7774924686950945,0.0339,7.83,0.7649
